can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,False,0.0,0.0,441240,0,0,0,0,0,0,3,0.0,0.0,0,Romain,0.0,92,False,has joined Auxerre permanently.,2026-02-06T22:47:52.516051Z,45,441240.jpg,0.0,False,Faivre,0.1,False,,u,4,91,0,4403,0,19714,6,0.0,0.0,Faivre,,73.0,2023-07-13,1998-07-14,False,p441240,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,695,271,691,274,674,267,697,273,0.0,0.0,0.0,0.0,0.0,0.0,430,258,620,222,701,277,557,203,0.0,0.0,0.0
True,False,0.0,0.0,424044,0,0,0,0,0,0,3,0.0,0.0,0,Hamed,0.0,93,False,has joined Marseille on loan for the rest of the season.,2025-09-02T12:54:34.582455Z,45,424044.jpg,4.0,False,Traorè,0.3,False,,u,4,91,4,114900,0,165542,24,0.0,0.9,H.Traorè,,54.0,2023-07-01,2000-02-16,False,p424044,16,0,1,0,2,0,0,0,0,0,0,0,12,21.2,10.0,0.0,3.1,1,2,1,4,0,0.00,0.00,0.00,0.40,,,,,,,[],,447,197,425,209,670,264,462,208,0.0,0.0,0.0,0.0,2.25,11.25,425,255,616,219,62,28,335,114,0.0,0.0,22.5
True,False,0.0,0.0,550596,0,0,0,0,0,0,3,0.0,0.0,0,Dominic,0.0,94,False,has joined Novi Pazar on loan for the rest of the season.,2025-09-22T21:51:49.974133Z,45,550596.jpg,0.0,False,Sadi,0.0,False,,u,4,91,0,3895,0,8217,1,0.0,0.0,Sadi,,241.0,2022-08-22,2003-09-02,False,p550596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,717,292,713,294,697,287,718,293,0.0,0.0,0.0,0.0,0.0,0.0,462,282,643,243,722,297,644,253,0.0,0.0,0.0
True,False,0.0,0.0,530121,0,0,-1,1,0,0,3,0.0,0.0,0,Zain,0.0,95,False,has joined Olympiakos permanently.,2025-09-22T21:51:49.994072Z,44,530121.jpg,0.0,False,Silcott-Duberry,0.1,False,,u,4,91,0,15405,0,21546,1,0.0,0.0,Silcott-Duberry,,241.0,2025-01-17,2005-07-09,False,p530121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,668,255,665,260,644,250,670,257,0.0,0.0,0.0,0.0,0.0,0.0,554,332,586,203,677,264,580,217,0.0,0.0,0.0
True,False,0.0,0.0,606775,0,0,0,0,0,0,3,0.0,0.0,0,Ben,0.0,96,False,has joined Barnet on loan for the rest of the season.,2025-09-02T12:54:34.599400Z,45,606775.jpg,1.0,False,Winterburn,0.0,False,,u,4,91,1,2964,0,10013,2,0.0,0.2,Winterburn,,241.0,2024-11-29,2004-09-04,False,p606775,6,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.31,,,,,,,[],,743,312,737,312,724,308,743,312,0.0,0.0,0.0,0.0,4.65,30.0,494,306,672,266,486,220,643,252,0.0,0.0,0.0
True,True,100.0,100.0,444102,0,0,-2,2,0,0,4,2.5,3.5,2,Francisco Evanilson,3.0,97,False,,2026-02-28T22:00:07.795563Z,68,444102.jpg,3.2,False,de Lima Barbosa,2.3,False,,a,4,91,89,1125801,969,1118070,1901,0.4,13.1,Evanilson,Evanilson,30.0,2024-08-16,1999-10-06,False,p444102,2103,6,3,9,33,0,0,0,1,0,0,6,320,296.0,314.8,693.0,130.1,25,59,7,91,24,8.24,1.13,9.37,30.02,,,,,,,[],,196,17,90,3,11,7,37,9,0.35,0.0,0.05,0.4,1.28,1.41,45,16,120,15,171,15,130,20,1.03,0.39,3.89
True,True,100.0,100.0,168636,0,0,-1,1,0,0,4,0.5,1.5,1,Enes,1.0,98,False,,2026-01-11T18:30:10.266239Z,54,168636.jpg,1.2,False,Ünal,0.0,False,,a,4,91,21,14148,40,11377,48,0.2,3.9,Enes Ünal,,219.0,2024-07-01,1997-05-10,False,p168636,173,1,0,0,2,0,0,0,1,0,0,1,54,45.6,14.0,86.0,13.7,7,4,1,12,0,1.85,0.06,1.91,3.45,,,1.0,,,,[],,417,48,409,54,269,48,399,49,0.96,0.0,0.03,0.99,1.79,1.04,159,39,274,33,442,53,589,80,0.0,0.0,6.24
True,False,0.0,0.0,590760,0,0,-1,1,0,0,4,0.0,0.0,0,Daniel,0.0,99,False,has joined HNK Rijeka permanently.,2025-09-22T21:19:25.247985Z,44,590760.jpg,0.0,False,Adu-Adjei,0.1,False,,u,4,91,0,22144,0,44412,6,0.0,0.0,Adu-Adjei,,241.0,2022-12-19,2005-06-21,False,p590760,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,680,75,676,74,656,74,682,75,0.0,0.0,0.0,0.0,0.0,0.0,569,83,600,64,687,75,432,63,0.0,0.0,0.0
True,True,,,560262,0,0,2,-2,0,0,4,1.3,2.3,2,Junior,1.8,100,False,,,47,560262.jpg,3.0,False,Kroupi,6.4,False,,a,4,91,74,1860251,1832,1206025,5312,0.4,15.7,Kroupi.Jr,,73.0,2025-02-02,2006-06-23,False,p560262,1131,8,0,6,18,0,0,0,3,0,0,7,337,350.0,251.7,365.0,96.7,33,46,8,87,14,5.04,0.96,6.00,19.43,,,,,,,[],,160,15,129,8,59,23,95,15,0.4,0.0,0.08,0.48,1.55,1.43,394,65,200,23,193,17,59,11,1.11,0.48,6.92
True,True,100.0,0.0,496208,0,0,-2,2,0,0,3,-0.5,0.0,0,Ben,0.0,391,False,,2025-11-20T10:30:09.618152Z,48,496208.jpg,1.8,False,Gannon-Doak,0.0,False,,a,4,91,7,4640,3,8106,2,0.0,1.5,Gannon-Doak,,243.0,2025-08-18,2005-11-11,False,p496208,53,0,1,0,1,0,0,0,0,0,0,0,22,21.2,14.0,11.0,4.7,1,0,2,3,0,0.09,0.09,0.18,2.66,,,,,,,[],,448,198,408,203,403,199,454,203,0.15,0.0,0.15,0.3,4.52,1.7,368,230,709,292,377,160,642,251,0.0,0.0,5.09
True,True,100.0,100.0,242882,0,0,-3,3,0,1,2,-0.5,0.5,0,Bafodé,0.0,685,False,,2025-09-13T21:30:08.472990Z,42,242882.jpg,2.6,False,Diakité,0.3,False,,a,4,91,46,98566,20,96612,77,0.0,11.0,Diakité,,73.0,2025-08-13,2001-01-06,False,p242882,1275,0,0,4,27,0,0,0,1,0,0,2,164,267.0,54.3,22.0,34.4,97,48,20,117,15,0.02,0.19,0.21,22.47,,,,,,,[],,215,84,337,115,378,131,321,109,0.0,0.0,0.01,0.01,1.59,1.91,636,146,524,220,254,98,330,121,1.06,0.28,8.26
True,True,,,606774,0,0,-2,2,0,0,3,-0.5,0.5,0,Remy,0.0,687,False,,,43,606774.jpg,0.0,False,Rees-Dottin,0.2,False,,a,4,91,0,25399,95,20195,100,0.0,0.0,Rees-Dottin,,241.0,2024-12-28,2006-03-06,False,p606774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,652,244,648,249,625,238,654,246,0.0,0.0,0.0,0.0,0.0,0.0,620,364,563,190,662,254,385,127,0.0,0.0,0.0
True,True,,,489888,0,0,-1,1,0,0,3,1.0,2.0,1,Amine,1.5,697,False,,,54,489888.jpg,2.3,False,Adli,0.5,False,,a,4,91,61,118240,36,63270,1141,0.3,11.3,Adli,,145.0,2025-08-21,2000-05-10,False,p489888,952,3,2,3,14,0,0,0,2,0,0,4,225,257.2,220.5,243.0,71.5,25,54,31,110,9,2.55,1.53,4.08,14.70,3.0,,,,,,[],,224,97,155,103,103,63,168,88,0.24,0.0,0.14,0.38,1.39,1.32,175,108,229,95,302,132,265,92,0.85,0.28,10.4
True,True,,,551483,0,0,0,0,0,0,2,3.7,4.7,1,Álex,4.2,713,False,,,45,551483.jpg,2.5,False,Jiménez Sánchez,0.3,False,,a,4,91,64,59254,213,26244,399,0.9,14.2,A.Jimenez,,200.0,2025-09-01,2005-05-08,False,p551483,1884,1,2,5,33,0,0,0,8,0,0,2,247,338.6,227.6,169.0,73.5,65,101,53,118,21,1.04,1.53,2.57,33.86,,,,,,,[],,167,71,148,38,170,38,159,52,0.05,0.0,0.07,0.12,1.62,1.58,464,92,54,21,270,105,326,119,1.0,0.24,5.64
True,True,100.0,100.0,620487,0,0,-1,1,0,0,2,-0.5,0.5,0,Veljko,0.0,721,False,,2026-01-06T17:00:10.479922Z,44,620487.jpg,2.7,False,Milosavljevic,0.0,False,,a,4,91,19,6378,5,5939,11,0.0,4.3,Milosavljević,,190.0,2025-09-01,2007-06-28,False,p620487,367,0,0,1,6,0,0,0,0,0,0,0,63,98.4,13.9,10.0,12.2,34,13,5,39,4,0.15,0.19,0.34,4.42,,,,,,,[],,363,139,410,149,407,151,411,147,0.04,0.0,0.05,0.09,1.08,1.47,571,120,601,238,236,93,653,231,0.98,0.25,9.56
True,True,,,678552,0,0,0,0,0,0,3,-0.5,0.5,0,Malcom,0.0,756,False,,,45,678552.jpg,0.0,False,DaCosta,0.0,False,,a,4,91,0,1768,6,1150,11,0.0,0.0,DaCosta,,62.0,2025-12-01,2008-04-17,False,p678552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,757,323,751,323,739,320,757,323,0.0,0.0,0.0,0.0,0.0,0.0,515,320,688,278,758,324,741,313,0.0,0.0,0.0
True,True,,,40383,0,0,0,0,0,0,1,-0.5,0.5,0,Fraser,0.0,782,False,,,40,40383.jpg,0.0,False,Forster,0.0,False,,a,4,91,0,2898,22,980,13,0.0,0.0,Forster,,241.0,2026-01-02,1988-03-17,False,p40383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,565,63,553,47,524,34,567,63,0.0,0.0,0.0,0.0,0.0,0.0,662,40,448,55,578,64,666,81,0.0,0.0,0.0
True,True,,,658013,0,0,0,0,0,0,3,-0.5,0.5,0,Charlie,0.0,799,False,,,45,658013.jpg,0.0,False,Stevens,0.0,False,,a,4,91,0,669,10,259,6,0.0,0.0,Stevens,,244.0,2025-01-18,2007-05-31,False,p658013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,755,321,749,321,736,317,755,321,0.0,0.0,0.0,0.0,0.0,0.0,512,317,685,275,756,322,778,338,0.0,0.0,0.0
True,True,,,614574,0,0,-1,1,0,0,3,-0.5,0.5,0,Alex,0.0,801,False,,,49,614574.jpg,0.8,False,Tóth,0.0,False,,a,4,91,3,892,2,480,7,0.0,0.6,Tóth.A,,98.0,2026-01-20,2005-10-23,False,p614574,71,0,0,0,1,0,0,0,1,0,0,0,10,6.0,33.5,14.0,5.3,2,5,1,8,1,0.06,0.25,0.31,2.34,,,,,,,[],,475,215,372,190,394,196,445,198,0.08,0.0,0.32,0.4,2.97,1.27,343,214,738,312,516,241,762,325,1.27,0.0,10.14
True,True,,,436416,0,0,0,0,0,0,1,-0.5,0.5,0,Christos,0.0,806,False,,,40,436416.jpg,0.0,False,Mandas,0.0,False,,a,4,91,0,657,3,312,5,0.0,0.0,Mandas,,83.0,2026-01-27,2001-09-17,False,p436416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,578,70,569,57,540,44,580,70,0.0,0.0,0.0,0.0,0.0,0.0,680,50,462,63,590,70,763,88,0.0,0.0,0.0
True,True,,,499604,0,0,1,-1,0,0,3,2.3,3.3,3,Rayan Vitor,2.8,807,False,,,56,499604.jpg,4.3,False,Simplício Rocha,2.5,False,,a,4,91,30,401820,418,69801,3790,0.5,5.4,Rayan,Rayan,30.0,2026-01-27,2006-08-03,False,p499604,537,2,1,3,3,0,0,0,1,0,0,2,105,124.0,123.8,111.0,35.8,8,20,5,33,6,0.89,1.07,1.96,10.44,,,,,,,[],,335,152,230,148,230,128,311,152,0.15,0.0,0.18,0.33,1.75,0.5,132,82,138,53,45,20,123,40,1.01,0.5,5.53
True,True,75.0,75.0,200641,0,0,-2,2,0,0,3,0.0,0.4,0,Reiss,0.0,27,False,Calf injury - 75% chance of playing,2026-03-02T13:30:07.438484Z,48,200641.jpg,1.0,False,Nelson,0.1,False,,d,5,94,6,10491,1,18418,20,0.0,1.2,Nelson,,241.0,2025-09-01,1999-12-10,False,p200641,50,0,0,0,1,0,0,0,0,0,0,0,19,16.4,4.0,16.0,3.4,3,12,2,17,0,0.61,0.07,0.68,1.21,,,,,,,[],https://www.brentfordfc.com/en/news/article/first-team-brentford-v-wolves-premier-league-keith-andrews-injury-update?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,450,200,447,216,391,195,460,207,1.1,0.0,0.13,1.23,2.18,1.8,353,223,700,287,489,223,496,177,0.0,0.0,30.6
True,True,100.0,100.0,533463,0,0,0,0,0,3,3,2.5,3.0,0,Dango,2.5,83,False,,2025-12-13T14:30:10.953675Z,60,533463.jpg,4.2,False,Ouattara,3.7,False,,a,5,94,97,950759,2009,503069,1045,0.4,16.2,O.Dango,,35.0,2025-08-16,2002-02-11,False,p533463,1613,5,6,4,24,0,0,0,4,0,0,10,296,345.0,243.0,449.0,103.1,59,65,16,140,18,5.37,2.30,7.67,22.81,3.0,,,,,,[],,162,58,137,94,33,18,86,53,0.3,0.0,0.13,0.43,1.27,1.34,91,57,163,67,54,22,97,33,1.0,0.22,7.81
True,True,100.0,100.0,200720,0,0,3,-3,0,3,1,2.0,2.5,0,Caoimhín,2.0,101,False,,2025-08-09T14:00:04.798673Z,48,200720.jpg,3.7,False,Kelleher,13.3,False,,a,5,94,104,1459488,10893,1031122,1440,0.4,21.7,Kelleher,,104.0,2025-06-03,1998-11-23,False,p200720,2520,0,0,7,37,0,3,0,1,0,75,6,402,643.6,20.0,0.0,66.4,35,211,1,0,28,0.00,0.04,0.04,39.34,,,,,,,[],,30,8,396,4,749,83,191,8,0.0,2.68,0.0,0.0,1.4,1.32,354,12,186,17,99,13,24,3,1.0,0.25,0.0
True,True,,,235448,0,0,-1,1,0,0,1,0.0,0.5,0,Ellery,0.0,102,False,,,39,235448.jpg,0.0,False,Balcombe,0.3,False,,a,5,94,0,16461,38,24298,63,0.0,0.0,Balcombe,,241.0,2016-11-02,1999-10-15,False,p235448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,541,49,528,32,498,19,543,49,0.0,0.0,0.0,0.0,0.0,0.0,758,79,424,41,554,50,340,46,0.0,0.0,0.0
True,False,0.0,0.0,503300,0,0,-1,1,0,0,1,0.0,0.0,0,Matthew,0.0,103,False,has joined Shrewsbury Town on loan for the rest of the season.,2026-01-16T15:17:51.432656Z,39,503300.jpg,0.0,False,Cox,0.1,False,,u,5,94,0,11791,0,14809,41,0.0,0.0,Cox,,241.0,2021-10-26,2003-05-02,False,p503300,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,553,57,540,40,510,27,555,57,0.0,0.0,0.0,0.0,0.0,0.0,773,87,436,49,566,58,430,65,0.0,0.0,0.0
True,True,,,535017,0,0,-1,1,0,0,1,0.0,0.5,0,Julian,0.0,104,False,,,39,535017.jpg,0.0,False,Eyestone,0.1,False,,a,5,94,0,13073,16,10519,48,0.0,0.0,Eyestone,,229.0,2024-08-08,2006-04-21,False,p535017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,556,58,544,42,514,29,558,58,0.0,0.0,0.0,0.0,0.0,0.0,777,89,439,50,569,59,458,69,0.0,0.0,0.0
True,True,,,507433,0,0,-1,1,0,0,1,0.2,0.7,0,Hákon Rafn,0.2,105,False,,,39,507433.jpg,1.0,False,Valdimarsson,0.6,False,,a,5,94,1,38633,26,73087,128,0.1,0.3,Valdimarsson,,99.0,2024-01-26,2001-10-13,False,p507433,90,0,0,0,3,0,0,0,0,0,1,0,1,13.0,0.0,0.0,1.3,0,7,0,0,1,0.00,0.00,0.00,0.97,,,,,,,[],,456,33,541,41,511,28,480,33,0.0,1.0,0.0,0.0,0.97,3.0,774,88,347,26,453,34,233,32,1.0,0.0,0.0
True,True,,,432830,0,0,-1,1,0,2,2,1.8,2.3,0,Nathan,1.8,106,False,,,49,432830.jpg,3.8,False,Collins,2.8,False,,a,5,94,99,669380,3217,521940,893,0.4,20.2,Collins,,104.0,2023-07-04,2001-04-30,False,p432830,2161,1,2,6,32,1,0,0,4,0,0,7,340,661.8,116.3,258.0,103.8,218,98,24,242,23,1.58,1.27,2.85,33.38,,,,,,,[],,25,9,239,64,98,11,83,18,0.07,0.0,0.05,0.12,1.39,1.33,321,52,203,78,80,31,114,46,0.96,0.25,10.08
True,True,,,249231,0,0,-2,2,0,1,2,0.5,1.0,0,Keane,0.5,107,False,,,48,249231.jpg,2.9,False,Lewis-Potter,1.6,False,,a,5,94,79,466074,913,319225,847,0.1,16.5,Lewis-Potter,,241.0,2022-07-12,2001-02-22,False,p249231,1152,3,1,6,20,0,0,0,1,0,0,3,208,220.6,167.8,228.0,61.6,26,50,15,41,13,2.02,1.03,3.05,20.60,,,1.0,,,,[],,254,101,192,50,112,17,207,69,0.16,0.0,0.08,0.24,1.61,1.56,363,61,326,117,207,81,154,60,1.02,0.47,3.2
True,True,100.0,100.0,191866,0,0,-1,1,0,0,2,2.0,2.5,0,Kristoffer,2.0,108,False,,2026-01-26T04:00:07.526158Z,44,191866.jpg,3.0,False,Ajer,0.3,False,,a,5,94,70,42658,180,34375,66,0.5,15.9,Ajer,,161.0,2021-07-21,1998-04-17,False,p191866,1606,0,2,5,26,0,0,0,2,0,0,1,200,354.4,58.1,161.0,57.5,130,49,35,165,18,0.69,0.72,1.41,26.12,,,,,,,[],,158,68,330,111,177,40,224,77,0.04,0.0,0.04,0.08,1.46,1.46,525,103,184,73,190,75,334,122,1.01,0.28,9.25
True,True,0.0,0.0,194010,0,0,-2,2,0,0,2,0.0,0.0,0,Rico,1.5,109,False,Hamstring injury - Unknown return date,2026-03-04T10:30:07.977466Z,43,194010.jpg,2.1,False,Henry,0.2,False,,i,5,94,52,25849,5,26689,398,0.3,12.1,Henry,,107.0,2016-08-31,1997-07-08,False,p194010,1322,0,2,4,22,0,0,0,2,0,0,0,144,151.6,82.0,35.0,26.9,53,72,15,68,14,0.18,0.54,0.72,23.91,,,,,,,[],https://www.brentfordfc.com/en/news/article/first-team-brentford-v-wolves-premier-league-keith-andrews-injury-update?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,311,119,294,93,349,115,348,118,0.01,0.0,0.04,0.05,1.63,1.5,583,128,218,84,321,118,392,147,0.95,0.27,4.63
True,True,100.0,100.0,607464,0,0,0,0,0,0,2,1.2,1.7,0,Michael,1.2,110,False,,2026-02-21T19:30:08.790968Z,45,607464.jpg,2.8,False,Kayode,0.8,False,,a,5,94,78,206683,1021,137953,178,0.3,17.3,Kayode,,106.0,2025-07-01,2004-07-10,False,p607464,2448,0,1,7,37,1,0,0,6,0,0,6,376,442.8,382.9,77.0,90.5,118,127,57,175,28,0.27,2.52,2.79,38.51,,,,,,,[],,95,43,65,12,284,81,109,30,0.01,0.0,0.09,0.1,1.42,1.36,495,95,241,92,221,87,206,79,1.03,0.26,6.43
True,True,100.0,100.0,231065,0,0,-3,3,0,0,2,0.0,0.5,0,Ethan,0.0,111,False,,2025-08-18T08:00:05.393517Z,42,231065.jpg,1.3,False,Pinnock,0.1,False,,a,5,94,4,12757,26,27119,22,0.0,1.0,Pinnock,,107.0,2019-07-02,1993-05-29,False,p231065,228,0,0,0,5,1,0,0,1,0,0,0,21,62.8,1.1,12.0,7.6,25,9,4,29,3,0.00,0.06,0.06,3.18,,,,,,,[],,400,153,466,171,398,145,432,155,0.0,0.0,0.02,0.02,1.26,1.97,633,144,522,219,429,154,450,166,1.18,0.0,11.45
True,False,0.0,0.0,226956,0,0,0,0,0,0,2,0.0,0.0,0,Mads,0.0,112,False,Has joined Southampton permanently.,2025-08-22T14:17:15.662878Z,45,226956.jpg,0.0,False,Roerslev Rasmussen,0.0,False,,u,5,94,0,211,0,3930,0,0.0,0.0,Roerslev,,58.0,2019-10-27,1999-06-24,False,p226956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,691,257,686,257,668,257,693,257,0.0,0.0,0.0,0.0,0.0,0.0,422,83,614,243,697,257,716,248,0.0,0.0,0.0
True,True,100.0,100.0,444765,0,0,0,0,0,0,2,3.8,4.3,0,Sepp,3.8,113,False,,2025-12-27T22:00:11.195580Z,45,444765.jpg,3.5,False,van den Berg,1.5,False,,a,5,94,83,326899,3555,208865,300,0.8,18.4,Van den Berg,,152.0,2024-08-22,2001-12-20,False,p444765,2123,0,2,5,34,0,0,0,1,0,0,3,300,495.0,57.2,240.0,79.3,198,89,14,212,23,2.75,0.50,3.25,32.12,,,,,,,[],,75,35,332,113,104,13,141,45,0.12,0.0,0.02,0.14,1.36,1.44,431,86,73,30,118,41,161,63,0.98,0.21,8.99
True,False,0.0,0.0,622536,0,0,-2,2,0,0,2,0.0,0.0,0,Benjamin,0.0,114,False,has joined Celtic on loan for the rest of the season.,2026-02-06T22:48:24.603753Z,38,622536.jpg,0.0,False,Arthur,0.2,False,,u,5,94,0,12981,0,30571,41,0.0,0.0,Arthur,,241.0,2024-03-08,2005-10-09,False,p622536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,528,199,514,199,484,194,530,199,0.0,0.0,0.0,0.0,0.0,0.0,815,259,409,161,541,200,380,143,0.0,0.0,0.0
True,False,0.0,0.0,612534,0,0,0,0,0,0,2,0.0,0.0,0,Benjamin,0.0,115,False,has joined Dender on loan for the rest of the season.,2025-09-22T21:16:59.169077Z,40,612534.jpg,0.0,False,Fredrick,0.1,False,,u,5,94,0,2020,0,14398,1,0.0,0.0,Fredrick,,,,,False,p612534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,618,241,610,241,582,238,620,241,0.0,0.0,0.0,0.0,0.0,0.0,730,203,504,207,629,241,531,189,0.0,0.0,0.0
True,True,0.0,0.0,472713,0,0,0,0,0,0,2,0.0,0.0,0,Aaron,0.2,116,False,Hamstring injury - Expected back 11 Apr,2026-02-21T19:30:08.807049Z,40,472713.jpg,1.8,False,Hickey,0.4,False,,i,5,94,33,65922,6,78821,263,0.0,8.2,Hickey,,243.0,2022-07-09,2002-06-10,False,p472713,588,0,0,2,8,0,0,0,1,0,0,0,94,82.6,16.2,42.0,13.9,30,33,12,42,7,0.40,0.17,0.57,6.47,,,,,,,[],https://www.brentfordfc.com/en/news/article/first-team-brentford-v-wolves-premier-league-keith-andrews-injury-update?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,380,144,404,147,338,110,396,144,0.06,0.0,0.03,0.09,0.99,1.22,689,173,349,123,367,136,285,104,1.07,0.31,6.43
True,False,0.0,0.0,570241,0,0,-1,1,0,0,2,0.0,0.0,0,Kim,0.0,117,False,has joined Kaiserslautern on loan for the rest of the season.,2025-09-22T21:16:59.154227Z,39,570241.jpg,0.0,False,Ji-soo,0.1,False,,u,5,94,0,4108,0,15665,5,0.0,0.0,Ji-soo,,114.0,2023-07-20,2004-12-24,False,p570241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,561,207,549,207,519,202,563,207,0.0,0.0,0.0,0.0,0.0,0.0,782,228,444,171,574,208,521,185,0.0,0.0,0.0
True,False,0.0,0.0,499717,0,0,0,0,0,0,2,0.0,0.0,0,Jayden,0.0,118,False,Has joined Rangers on loan for the rest of the season.,2025-08-19T13:37:28.261506Z,40,499717.jpg,0.0,False,Meghoma,0.0,False,,u,5,94,0,279,0,10997,1,0.0,0.0,Meghoma,,241.0,2024-08-30,2006-06-28,False,p499717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,595,224,586,224,557,220,597,224,0.0,0.0,0.0,0.0,0.0,0.0,701,181,479,188,606,224,612,217,0.0,0.0,0.0
True,True,100.0,100.0,513418,0,0,-1,1,0,1,3,2.8,3.3,0,Kevin,2.8,120,False,,2026-02-02T00:30:10.303430Z,69,513418.jpg,3.7,False,Schade,2.0,False,,a,5,94,97,896471,2632,704373,712,0.4,14.1,Schade,,80.0,2023-07-01,2001-11-27,False,p513418,2063,7,4,8,25,0,0,1,6,1,0,5,319,472.8,325.9,669.0,146.4,45,77,33,155,24,9.69,1.86,11.55,28.39,,,,,3.0,,[],,83,27,84,64,13,5,26,21,0.42,0.0,0.08,0.5,1.24,1.09,41,25,141,55,105,48,138,47,1.05,0.35,6.76
True,True,100.0,100.0,440089,0,0,-4,4,0,1,3,5.5,6.0,0,Mikkel,5.5,121,False,,2026-01-26T04:00:07.541386Z,56,440089.jpg,3.4,False,Damsgaard,1.0,False,,a,5,94,85,174603,2599,178017,513,1.0,15.2,Damsgaard,,58.0,2022-08-10,2000-07-03,False,p440089,1495,3,4,3,25,0,0,0,0,0,0,6,352,414.0,527.0,249.0,119.1,34,94,40,168,17,1.79,3.95,5.74,22.61,,,3.0,,,,[],,114,37,28,27,101,62,55,36,0.11,0.0,0.24,0.35,1.36,1.51,128,79,21,10,140,63,190,67,1.02,0.18,10.11
